system:index,B1,B2,B3,B4,B5,B6,B7,Class,.geo
6_117_0,0.11871778,0.09828089,0.08254099,0.075243145,0.20128465,0.15681869,0.09840684,6.0,
6_118_0,0.11911611,0.09640732,0.0789455,0.08266628,0.18796638,0.13850051,0.09558658,6.0,
6_119_0,0.12244755,0.10141608,0.08788795,0.07711442,0.24152064,0.1597451,0.09658936,6.0,
6_120_0,0.15124539,0.14152558,0.15663183,0.188061,0.2755105,0.32044426,0.2917328,6.0,
6_121_0,0.11495844,0.09171067,0.07279307,0.058094002,0.21890426,0.13373542,0.077593006,6.0,
6_122_0,0.13476884,0.11463901,0.09591273,0.085554,0.21923,0.13603953,0.092606686,6.0,
6_123_0,0.15856986,0.14189617,0.13100682,0.13195749,0.17995517,0.15035719,0.12355478,6.0,
6_124_0,0.12550893,0.10314265,0.08635758,0.069061846,0.27674446,0.14705183,0.074732356,6.0,
6_125_0,0.13750416,0.122580506,0.12191154,0.097146176,0.24234091,0.16496092,0.101982206,6.0,
6_126_0,0.13736682,0.11969859,0.10711279,0.10580711,0.2539674,0.21626483,0.1411486,6.0,
6_127_0,0.15940177,0.14700322,0.14443338,0.15542665,0.264522,0.24702828,0.19489977,6.0,
6_128_0,0.12304719,0.1013957,0.08675076,0.07329397,0.21732397,0.10472372,0.06517806,6.0,
6_129_0,0.12846453,0.10956373,0.09627947,0.0962767,0.2514341,0.20058197,0.13143662,6.0,
6_130_0,0.11049108,0.086476915,0.065055504,0.047312707,0.20050314,0.11615534,0.06124743,6.0,
6_131_0,0.13539559,0.11362487,0.10477792,0.08705222,0.21115577,0.12507574,0.08748122,6.0,
6_132_0,0.12614393,0.10749027,0.09470274,0.09467529,0.22430876,0.21837413,0.14942986,6.0,
6_133_0,0.1277326,0.11055899,0.09744079,0.10155455,0.18266031,0.20817122,0.14445525,6.0,
6_134_0,0.12039234,0.101002276,0.08751785,0.08185066,0.23806866,0.1911273,0.119275965,6.0,
6_135_0,0.1296866,0.11163798,0.09928347,0.095162846,0.24466208,0.15734936,0.09980707,6.0,
6_136_0,0.122575104,0.10165535,0.08575368,0.07069077,0.24590877,0.13788743,0.07813765,6.0,
6_137_0,0.13854462,0.12291789,0.110443,0.12720843,0.22789977,0.33548144,0.27332452,6.0,
6_138_0,0.11403641,0.09273797,0.0725915,0.06234344,0.19107172,0.15830058,0.09294842,6.0,
6_139_0,0.1583499,0.13879608,0.12606946,0.11473581,0.2641131,0.15373136,0.09867771,6.0,
6_140_0,0.19007373,0.19319,0.22022927,0.27305257,0.38010624,0.3059783,0.30743846,6.0,
6_141_0,0.20997243,0.20690718,0.19897786,0.20134951,0.36347812,0.24251477,0.15795797,6.0,
6_142_0,0.1166655,0.09395468,0.0735741,0.06211161,0.16980061,0.13184778,0.08649479,6.0,
6_143_0,0.1146263,0.0923444,0.07905392,0.059528224,0.25749332,0.12250693,0.06324859,6.0,
6_144_0,0.11588444,0.0910386,0.062779546,0.042867262,0.03065042,0.018738464,0.014305465,6.0,
6_145_0,0.1359812,0.11660738,0.10497515,0.08977252,0.25649214,0.15318061,0.10828307,6.0,
6_146_0,0.1263743,0.10623336,0.08348901,0.068916425,0.1779106,0.105891466,0.06394595,6.0,
6_147_0,0.16380534,0.1522379,0.14475708,0.14194195,0.28515902,0.19214281,0.12097055,6.0,
6_148_0,0.1247085,0.105808996,0.091559045,0.09353347,0.20927666,0.18419886,0.11635761,6.0,
6_149_0,0.13669047,0.120725825,0.110609084,0.10784347,0.22673823,0.17417121,0.12207412,6.0,
6_150_0,0.14022669,0.123066016,0.11346194,0.117200635,0.2395809,0.18173887,0.13366234,6.0,
6_151_0,0.21992692,0.21584852,0.21577403,0.2303101,0.2778266,0.25632808,0.18139112,6.0,
6_152_0,0.1338026,0.11618679,0.111588664,0.11979217,0.2455607,0.21864173,0.184538,6.0,
6_153_0,0.10774059,0.08371692,0.05210018,0.02994733,0.017585343,0.008425149,0.006564961,6.0,
6_154_0,0.12418267,0.10480237,0.088984124,0.08917202,0.18805292,0.20842409,0.1437671,6.0,
6_155_0,0.15268794,0.13891874,0.13139094,0.13429762,0.2396799,0.20005475,0.14660442,6.0,
6_156_0,0.11250161,0.08939101,0.07071843,0.052600168,0.23172164,0.124398,0.06352467,6.0,
6_157_0,0.16263641,0.15466474,0.1608915,0.18298778,0.26193306,0.3263593,0.2391785,6.0,
6_158_0,0.124517664,0.10317751,0.08909106,0.07169473,0.28032318,0.16046853,0.08417522,6.0,
6_159_0,0.11803208,0.09522024,0.07743253,0.061536435,0.23127358,0.11990742,0.06306481,6.0,
6_160_0,0.14164376,0.12586449,0.11806326,0.108622134,0.24956839,0.16272202,0.11853515,6.0,
6_161_0,0.14944747,0.1334425,0.12219398,0.13127461,0.20831397,0.22631696,0.1691603,6.0,
6_162_0,0.1364619,0.1190552,0.10879299,0.11873333,0.20775647,0.21686313,0.15233535,6.0,
6_163_0,0.14006409,0.121230334,0.108426146,0.1076422,0.21613897,0.16204417,0.10995439,6.0,
6_164_0,0.121954076,0.10246588,0.08855992,0.088945165,0.18587653,0.1845179,0.11848907,6.0,
6_165_0,0.13284713,0.11560828,0.10685346,0.11641957,0.23067784,0.25665486,0.18392421,6.0,
6_166_0,0.24186738,0.23485526,0.232188,0.24227636,0.3801351,0.21972683,0.1288995,6.0,
6_167_0,0.12672774,0.10566601,0.09736361,0.07382821,0.28828812,0.14126447,0.07076334,6.0,
6_168_0,0.11165376,0.08760703,0.06869391,0.05185215,0.20887978,0.10269201,0.0548701,6.0,
6_169_0,0.12526363,0.10224986,0.08421815,0.06589926,0.24624652,0.13442054,0.07207786,6.0,
6_170_0,0.13322742,0.117145374,0.10657658,0.1079897,0.27283013,0.21773218,0.13756165,6.0,
6_171_0,0.13685422,0.1199578,0.105715044,0.11838693,0.20791732,0.25653666,0.17404145,6.0,
6_172_0,0.13561937,0.118290395,0.106422216,0.095508724,0.23726512,0.1457121,0.09630852,6.0,
6_173_0,0.12092449,0.10050121,0.08552841,0.082884945,0.20643713,0.19930567,0.12434831,6.0,
6_174_0,0.13464148,0.11381132,0.09251487,0.08363963,0.19227976,0.116426,0.07222637,6.0,
6_175_0,0.13641499,0.12131071,0.1154743,0.11861266,0.23556432,0.2134724,0.14586568,6.0,
6_176_0,0.11583164,0.093524724,0.073912725,0.06362208,0.2114858,0.1302819,0.07262751,6.0,
6_177_0,0.12899604,0.11159237,0.09655915,0.09362078,0.22260982,0.16819943,0.1121939,6.0,
6_178_0,0.11711116,0.09612045,0.079429924,0.06417316,0.21933205,0.11179342,0.065498896,6.0,
6_179_0,0.1127857,0.090036854,0.06800368,0.053273115,0.20324446,0.12904012,0.07643072,6.0,
6_180_0,0.15538454,0.13939983,0.13278696,0.1303437,0.26694244,0.19280928,0.13671201,6.0,
6_181_0,0.10982466,0.08690679,0.066341735,0.048660107,0.19311114,0.12266539,0.06726196,6.0,
6_182_0,0.1217242,0.09830298,0.08698507,0.05809951,0.3747503,0.15890035,0.07187959,6.0,
6_183_0,0.13716601,0.12027206,0.104410544,0.10214618,0.22846325,0.16014938,0.11621186,6.0,
6_184_0,0.13079776,0.11099005,0.096980184,0.095063195,0.17974943,0.14340664,0.11289123,6.0,
6_185_0,0.13917196,0.123432025,0.11261792,0.12427395,0.20930897,0.27080765,0.19530131,6.0,
6_186_0,0.11814713,0.09776138,0.082970046,0.073141456,0.24415806,0.17112063,0.09517652,6.0,
6_187_0,0.15651673,0.14297554,0.14394414,0.14825776,0.226572,0.20312923,0.17497742,6.0,
6_188_0,0.14845257,0.13202925,0.122801304,0.11901803,0.1955857,0.15451732,0.12475425,6.0,
6_189_0,0.13697626,0.12023646,0.104076065,0.10253567,0.22723974,0.16049913,0.108974986,6.0,
6_190_0,0.13378784,0.11497361,0.1003246,0.086184524,0.18587178,0.08248277,0.04099737,6.0,
6_191_0,0.15013221,0.1341625,0.11384545,0.10861636,0.20742957,0.14100982,0.09633495,6.0,
6_192_0,0.12963423,0.11309077,0.10096872,0.10746299,0.18044378,0.23010322,0.1600501,6.0,
6_193_0,0.119886436,0.09883909,0.0836073,0.07550718,0.20994791,0.19680399,0.12776123,6.0,
6_194_0,0.123968266,0.10355708,0.086565286,0.08277702,0.20020051,0.16388449,0.10316334,6.0,
6_195_0,0.119667456,0.098492526,0.080507785,0.07491556,0.17060639,0.16474773,0.109435216,6.0,
6_196_0,0.15765719,0.14436615,0.14092152,0.15646175,0.25047848,0.22239295,0.17456374,6.0,
6_197_0,0.11239968,0.09054246,0.07341658,0.05908096,0.21952082,0.16901217,0.09495917,6.0,
6_198_0,0.11506924,0.09328213,0.07497782,0.0562635,0.23574069,0.10347567,0.053710774,6.0,
6_199_0,0.1403714,0.124525316,0.1118627,0.12833363,0.21372317,0.28291065,0.19191013,6.0,
7_0_0,0.09810241,0.07556139,0.055059172,0.038057715,0.15031317,0.07231677,0.035411194,7.0,
7_1_0,0.118042864,0.10197938,0.09133164,0.08546493,0.23896079,0.15597175,0.09559903,7.0,
7_2_0,0.11916694,0.09905563,0.08258275,0.07469119,0.17801212,0.1784007,0.116126575,7.0,
7_3_0,0.12968932,0.11522372,0.108150035,0.10831092,0.21578832,0.17781468,0.13092715,7.0,
7_4_0,0.15059465,0.14181119,0.14806582,0.1672706,0.2780933,0.25396577,0.23040015,7.0,
7_5_0,0.09844449,0.076088704,0.054644745,0.039561115,0.14431329,0.08395977,0.046656247,7.0,
7_6_0,0.11266348,0.089889444,0.06762688,0.054564316,0.16653112,0.11623772,0.06785602,7.0,
7_7_0,0.10704754,0.08292278,0.05771976,0.039777696,0.14099824,0.078072116,0.038742956,7.0,
7_8_0,0.11888619,0.100258455,0.08825451,0.08460404,0.23968756,0.21036097,0.1383157,7.0,
7_9_0,0.10534179,0.087235436,0.0759403,0.06702016,0.22717845,0.1273744,0.07306742,7.0,
7_10_0,0.09865063,0.07755624,0.06128687,0.044859514,0.20593564,0.10020629,0.051611844,7.0,
7_11_0,0.110005885,0.09021664,0.07046739,0.06327024,0.15357482,0.11809063,0.073948644,7.0,
7_12_0,0.18045312,0.1740425,0.17032912,0.17604806,0.21922347,0.2372689,0.20747833,7.0,
7_13_0,0.16711555,0.16402575,0.17394364,0.18449001,0.25668168,0.29006022,0.24688128,7.0,
7_14_0,0.1111689,0.09237792,0.07870873,0.07668903,0.1929768,0.17665263,0.106178075,7.0,
7_15_0,0.1101241,0.0898708,0.07367242,0.059717935,0.22426681,0.14404543,0.08081904,7.0,
7_16_0,0.1271138,0.11037979,0.10233123,0.103264414,0.25548235,0.22653268,0.1582159,7.0,
7_17_0,0.12044028,0.10125839,0.08675813,0.08084291,0.19494155,0.16937347,0.10874425,7.0,
7_18_0,0.10583947,0.08183258,0.059227265,0.039846867,0.17424911,0.08282157,0.03855779,7.0,
7_19_0,0.13495204,0.1229501,0.12058458,0.12263231,0.31359485,0.23294549,0.15808979,7.0,
7_20_0,0.13649066,0.12407614,0.12231277,0.1277055,0.2597651,0.21790813,0.16460246,7.0,
7_21_0,0.11066865,0.09122146,0.079942204,0.063773006,0.29182494,0.14850049,0.07699098,7.0,
7_22_0,0.12026012,0.102475934,0.089920714,0.082793854,0.23669602,0.12581278,0.08083302,7.0,
7_23_0,0.14258575,0.12906595,0.127496,0.13032539,0.22603658,0.1981808,0.14893892,7.0,
7_24_0,0.14603363,0.13684888,0.13408878,0.14752749,0.2576753,0.30082032,0.2120914,7.0,
7_25_0,0.12054645,0.1038082,0.08847408,0.09514575,0.15402724,0.18555851,0.12231605,7.0,
7_26_0,0.09662063,0.07351124,0.05231545,0.033768326,0.15450111,0.064895324,0.027492119,7.0,
7_27_0,0.11919992,0.09925149,0.0835101,0.07643847,0.20021996,0.16788757,0.107465304,7.0,
7_28_0,0.10310887,0.08077838,0.061315678,0.046739668,0.15619233,0.103582576,0.059887275,7.0,
7_29_0,0.1200435,0.104328156,0.09705727,0.09944975,0.19818881,0.20950161,0.16769038,7.0,
7_30_0,0.1240643,0.110957935,0.1076427,0.11115116,0.2922271,0.2244129,0.14791039,7.0,
7_31_0,0.1426085,0.13235989,0.13908288,0.16178252,0.28310382,0.23065826,0.23520136,7.0,
7_32_0,0.11449876,0.09506594,0.08246298,0.07029406,0.253299,0.16212164,0.094519585,7.0,
7_33_0,0.101091616,0.081135474,0.068640366,0.055974923,0.26540855,0.13028553,0.06360128,7.0,
7_34_0,0.112577125,0.09100685,0.07063986,0.06090785,0.15150553,0.111419395,0.06964408,7.0,
7_35_0,0.1235088,0.106913865,0.098149784,0.10026151,0.23774879,0.23608245,0.16848134,7.0,
7_36_0,0.11124425,0.09217006,0.08198399,0.06465744,0.32244825,0.1496533,0.074924104,7.0,
7_37_0,0.11689523,0.09995112,0.08911453,0.08510999,0.2067858,0.159738,0.10858677,7.0,
7_38_0,0.106848024,0.085876636,0.06783213,0.054629147,0.17170128,0.09489066,0.050774273,7.0,
7_39_0,0.11943348,0.09973274,0.08288882,0.0751515,0.21182701,0.17900561,0.11549064,7.0,
7_40_0,0.15033536,0.13905393,0.13476945,0.14721675,0.23523024,0.30686313,0.2674658,7.0,
7_41_0,0.12593567,0.11239366,0.10650738,0.117753215,0.23483238,0.22301623,0.14634812,7.0,
7_42_0,0.19383648,0.19474132,0.20240407,0.22369662,0.32170838,0.31700477,0.25886953,7.0,
7_43_0,0.11479777,0.096072786,0.082521215,0.08018739,0.16515015,0.1581954,0.1055712,7.0,
7_44_0,0.104233444,0.08126395,0.058775607,0.041504886,0.15067565,0.079867415,0.040765543,7.0,
7_45_0,0.12004684,0.09976583,0.07975651,0.074392945,0.1617336,0.17846736,0.12489407,7.0,
7_46_0,0.12907669,0.11377418,0.10440514,0.110218905,0.19275884,0.21189672,0.15483655,7.0,
7_47_0,0.11560834,0.09277886,0.07232832,0.060774893,0.187411,0.15537596,0.091236815,7.0,
7_48_0,0.13010435,0.11067715,0.09173437,0.086285636,0.20705049,0.14612995,0.09567626,7.0,
7_49_0,0.14963238,0.14101419,0.14443634,0.16136737,0.24629664,0.28292912,0.22827595,7.0,
7_50_0,0.10935065,0.08950536,0.0773494,0.060159296,0.29091477,0.12773164,0.06068301,7.0,
7_51_0,0.110385716,0.08970222,0.0735517,0.05903333,0.21593954,0.14189571,0.07899007,7.0,
7_52_0,0.11138855,0.092142455,0.07577502,0.076937966,0.17219706,0.1707692,0.1104456,7.0,
7_53_0,0.12179524,0.105560705,0.10162905,0.107893616,0.21343848,0.23856002,0.16413808,7.0,
7_54_0,0.113813,0.09299552,0.07752385,0.06635902,0.18344845,0.16129442,0.09660548,7.0,
7_55_0,0.10909964,0.087026745,0.06854032,0.05011608,0.23170911,0.11820088,0.05770032,7.0,
7_56_0,0.11443509,0.09216141,0.07420973,0.057716645,0.24151327,0.13134956,0.06908359,7.0,
7_57_0,0.10659151,0.08371467,0.06057641,0.048011728,0.11597154,0.08156248,0.05015299,7.0,
7_58_0,0.1107224,0.09186384,0.07883602,0.066253014,0.24024768,0.1473172,0.089558214,7.0,
7_59_0,0.10684108,0.08588992,0.06576574,0.056638706,0.15649018,0.12079698,0.07396338,7.0,
7_60_0,0.13595109,0.1239776,0.123699814,0.14013648,0.24935384,0.29806605,0.22044326,7.0,
7_61_0,0.14038958,0.1271687,0.12639785,0.14012188,0.26582506,0.27267963,0.1968171,7.0,
7_62_0,0.11616237,0.09339932,0.07492687,0.061209626,0.23740807,0.155385,0.08450943,7.0,
7_63_0,0.12139135,0.10465007,0.09912595,0.10361792,0.24325697,0.21872348,0.14707065,7.0,
7_64_0,0.11437568,0.09146792,0.07358322,0.055629753,0.26496056,0.12757182,0.0642233,7.0,
7_65_0,0.11633716,0.09696291,0.07589437,0.04460873,0.02130502,0.010186153,0.0076083294,7.0,
7_66_0,0.11100971,0.08967897,0.07315293,0.06275226,0.19897743,0.13942984,0.08215158,7.0,
7_67_0,0.13013695,0.11592023,0.10989514,0.123608805,0.24193735,0.26660413,0.18382932,7.0,
7_68_0,0.09912406,0.07837299,0.059729606,0.045957036,0.18437819,0.09349179,0.049514934,7.0,
7_69_0,0.10388693,0.08368441,0.07013609,0.05001157,0.27935117,0.09790015,0.042748317,7.0,
7_70_0,0.11459087,0.09678407,0.085072614,0.08584007,0.19388258,0.17641342,0.112889856,7.0,
7_71_0,0.12174568,0.10538425,0.09773278,0.09904919,0.24080831,0.19759287,0.13197488,7.0,
7_72_0,0.11300672,0.09280823,0.07967659,0.06427075,0.26010495,0.15897109,0.083903715,7.0,
7_73_0,0.120068,0.102623716,0.08971878,0.09331623,0.19857475,0.19927233,0.13507468,7.0,
7_74_0,0.12808105,0.11236711,0.10872189,0.11408062,0.2591861,0.2363518,0.16685952,7.0,
7_75_0,0.110931486,0.08919768,0.070818126,0.05493217,0.20416206,0.1186395,0.06496576,7.0,
7_76_0,0.11624127,0.096228585,0.08240787,0.069707975,0.25443253,0.15392122,0.09358015,7.0,
7_77_0,0.111789696,0.09181325,0.07498029,0.06525802,0.18312553,0.14324366,0.094179824,7.0,
7_78_0,0.1007582,0.0801248,0.065523066,0.048386253,0.27417243,0.117790535,0.052944373,7.0,
7_79_0,0.099097766,0.07886995,0.061463207,0.04752537,0.17762123,0.092908286,0.052125074,7.0,
7_80_0,0.10843553,0.08950687,0.0775774,0.06793054,0.23977835,0.16455822,0.09689922,7.0,
7_81_0,0.117049105,0.095784746,0.08007952,0.068795554,0.20714946,0.17063871,0.11492807,7.0,
7_82_0,0.11595828,0.09364578,0.07702618,0.0631136,0.2332592,0.15820697,0.08765548,7.0,
7_83_0,0.10043664,0.078856595,0.06331457,0.04391018,0.25355285,0.09472095,0.041684657,7.0,
7_84_0,0.13678817,0.12549295,0.1251876,0.12816268,0.25368974,0.23439398,0.1754556,7.0,
7_85_0,0.105649516,0.08521283,0.073885225,0.05535498,0.27935833,0.14030603,0.07375778,7.0,
7_86_0,0.105809204,0.08597901,0.07703572,0.054006506,0.3857572,0.13241673,0.0569528,7.0,
7_87_0,0.12660636,0.105603464,0.090775944,0.07532445,0.2700495,0.15582171,0.0931146,7.0,
7_88_0,0.11462959,0.097656794,0.08491866,0.10197008,0.23560667,0.23337159,0.1384448,7.0,
7_89_0,0.10921619,0.08574313,0.06358397,0.044937383,0.186385,0.10018128,0.048082832,7.0,
7_90_0,0.11974736,0.10031677,0.08992352,0.079639584,0.22834645,0.146239,0.08672255,7.0,
7_91_0,0.11735376,0.097241,0.082972825,0.07375333,0.22314472,0.16101943,0.10063567,7.0,
7_92_0,0.11166167,0.090680405,0.07766369,0.06547342,0.27175388,0.160349,0.091269955,7.0,
7_93_0,0.11252208,0.09081708,0.073895134,0.06205222,0.20129322,0.13754012,0.080434084,7.0,
7_94_0,0.10645739,0.08483613,0.06745574,0.052043214,0.1939404,0.12325447,0.06743185,7.0,
7_95_0,0.110011004,0.08739203,0.06840293,0.049675442,0.2470754,0.13767505,0.066958815,7.0,
7_96_0,0.16378932,0.1555463,0.16132262,0.17610371,0.27373886,0.26962167,0.22637738,7.0,
7_97_0,0.11679478,0.09712609,0.08130657,0.07675295,0.19812356,0.18617478,0.1218144,7.0,
7_98_0,0.1380052,0.12101017,0.113212004,0.11359646,0.22137608,0.164542,0.12673375,7.0,
7_99_0,0.12047365,0.10355937,0.09545243,0.092238404,0.24915907,0.21151777,0.14103685,7.0,
7_100_0,0.11105095,0.09054517,0.07573523,0.06491231,0.2299576,0.12350752,0.06589197,7.0,
7_101_0,0.113583915,0.09614918,0.08799083,0.083064824,0.22883505,0.19185564,0.13111806,7.0,
7_102_0,0.1365952,0.1200948,0.10812119,0.11572148,0.22659914,0.25444207,0.1794149,7.0,
7_103_0,0.14798114,0.13464195,0.12587048,0.12747943,0.2060586,0.18113193,0.15115647,7.0,
7_104_0,0.11195744,0.09107653,0.07368129,0.060882278,0.19830696,0.122902624,0.06966768,7.0,
7_105_0,0.11335612,0.09024965,0.06899346,0.052420795,0.18662047,0.12565364,0.07025982,7.0,
7_106_0,0.118126445,0.09996967,0.08527889,0.08249675,0.18969244,0.19575849,0.12423817,7.0,
7_107_0,0.108328305,0.08988383,0.07993426,0.06863954,0.26913646,0.14281386,0.07577665,7.0,
7_108_0,0.1878488,0.18752955,0.2016542,0.21916893,0.36726394,0.3202566,0.25285038,7.0,
7_109_0,0.0958638,0.07496821,0.058381334,0.04044558,0.2125446,0.0868596,0.03925077,7.0,
7_110_0,0.12823609,0.11559487,0.11202675,0.12271397,0.21445966,0.24970648,0.21705547,7.0,
7_111_0,0.1057701,0.08598744,0.07768564,0.058256824,0.31889266,0.124581605,0.060209386,7.0,
7_112_0,0.109310225,0.087483495,0.067383,0.05253997,0.18149373,0.10396442,0.057656683,7.0,
7_113_0,0.11347061,0.09928662,0.09576524,0.10000928,0.2815818,0.2105448,0.13635089,7.0,
7_114_0,0.11683482,0.09944907,0.090435356,0.08738391,0.23125286,0.17165333,0.10943039,7.0,
7_115_0,0.11587006,0.09977881,0.09242523,0.08534223,0.26416376,0.1713182,0.10844435,7.0,
7_116_0,0.11601362,0.09502877,0.079449356,0.066116236,0.24599923,0.14729103,0.08522193,7.0,
7_117_0,0.11392913,0.09608059,0.08628182,0.07252852,0.30066052,0.16156074,0.093520544,7.0,
7_118_0,0.11721244,0.09604871,0.077292435,0.06669088,0.20038937,0.15162094,0.093640864,7.0,
7_119_0,0.10562398,0.08453758,0.06636629,0.05514807,0.17063643,0.1020779,0.057987,7.0,
7_120_0,0.12955211,0.11243901,0.10607359,0.11006628,0.23963869,0.25753427,0.19249852,7.0,
7_121_0,0.11554256,0.097562,0.08286072,0.08717199,0.18171549,0.19878873,0.12799409,7.0,
7_122_0,0.108084634,0.08663316,0.06601947,0.052824117,0.16898945,0.1144692,0.073518656,7.0,
7_123_0,0.11011087,0.087341994,0.06628856,0.04950083,0.17434072,0.10290555,0.054115478,7.0,
7_124_0,0.12654607,0.1112836,0.10862379,0.11566727,0.26128048,0.23291412,0.16312599,7.0,
7_125_0,0.10374397,0.08242493,0.061857436,0.05224919,0.13882478,0.10699548,0.07011795,7.0,
7_126_0,0.13765447,0.12389584,0.12097347,0.13114095,0.25733143,0.22464654,0.16006851,7.0,
7_127_0,0.096404016,0.07447283,0.055503346,0.041374177,0.13098986,0.069178104,0.040930755,7.0,
7_128_0,0.110694416,0.08965656,0.07210139,0.059992008,0.1704809,0.12234609,0.07749596,7.0,
7_129_0,0.11933024,0.1021898,0.09031572,0.09769175,0.1798612,0.23346168,0.165861,7.0,
7_130_0,0.11986639,0.101675674,0.08962101,0.082846865,0.23964423,0.18405066,0.11823555,7.0,
7_131_0,0.111168146,0.090943344,0.072690755,0.06300812,0.16557445,0.1234451,0.074783266,7.0,
7_132_0,0.14595649,0.12930182,0.12344287,0.12799874,0.24089132,0.19194894,0.13419482,7.0,
7_133_0,0.12181154,0.103715874,0.09314375,0.08730137,0.25443864,0.19399077,0.12206108,7.0,
7_134_0,0.13325724,0.11749479,0.10862536,0.109457016,0.22477005,0.209373,0.15017751,7.0,
7_135_0,0.14849234,0.14138289,0.14507902,0.1577479,0.292459,0.268089,0.21299087,7.0,
7_136_0,0.14888759,0.13180394,0.12172167,0.11866164,0.21082617,0.13867803,0.102834255,7.0,
7_137_0,0.14308095,0.13356319,0.13540594,0.15118355,0.26267707,0.27927282,0.2189163,7.0,
7_138_0,0.11449723,0.0942643,0.07878184,0.07131756,0.22098057,0.18516257,0.11876438,7.0,
7_139_0,0.11853446,0.102601595,0.10034874,0.09891197,0.33558404,0.19883715,0.11740533,7.0,
7_140_0,0.10294795,0.08185331,0.065263614,0.05107204,0.20775518,0.113064766,0.0623058,7.0,
7_141_0,0.124477915,0.10764751,0.09555133,0.09681949,0.22394334,0.21048792,0.14298022,7.0,
7_142_0,0.12820871,0.11252487,0.10429334,0.10606427,0.2350016,0.2122227,0.15530641,7.0,
7_143_0,0.12785895,0.11582587,0.11398972,0.13027716,0.22379646,0.28614238,0.19471957,7.0,
7_144_0,0.104033194,0.08226594,0.062242694,0.050684668,0.14847697,0.11224323,0.06704798,7.0,
7_145_0,0.15776762,0.14579484,0.14084876,0.14424331,0.21984762,0.18481477,0.15163322,7.0,
7_146_0,0.11441642,0.095562495,0.08266247,0.07491395,0.22976252,0.1617822,0.09648481,7.0,
7_147_0,0.10551895,0.08612385,0.072080165,0.062220246,0.19171399,0.12298027,0.07599558,7.0,
7_148_0,0.11307297,0.09438976,0.08384089,0.07843189,0.21483213,0.1574794,0.10137829,7.0,
7_149_0,0.13693807,0.12492849,0.12097779,0.12817113,0.28830254,0.24059194,0.17796719,7.0,
7_150_0,0.11014883,0.08795406,0.06609607,0.05125561,0.15079473,0.101162516,0.057154547,7.0,
7_151_0,0.11460737,0.0975653,0.087103456,0.07689926,0.29512724,0.17053574,0.09944323,7.0,
7_152_0,0.14073373,0.13106684,0.1344031,0.14852709,0.27969995,0.26853186,0.1997393,7.0,
7_153_0,0.1180106,0.09683837,0.08103105,0.0727105,0.22077248,0.14538673,0.08876734,7.0,
7_154_0,0.1271195,0.1088901,0.094034925,0.09547932,0.22155322,0.23762344,0.15623884,7.0,
7_155_0,0.107059345,0.083315894,0.06294271,0.04119275,0.19616453,0.08930686,0.041573405,7.0,
7_156_0,0.12642838,0.11245189,0.10946591,0.11572306,0.26345396,0.23391788,0.15713847,7.0,
7_157_0,0.14094234,0.13144244,0.13324189,0.15589204,0.23813231,0.20186019,0.2415919,7.0,
7_158_0,0.100148685,0.07875789,0.05930559,0.04231304,0.16520326,0.06962262,0.0353289,7.0,
7_159_0,0.14077833,0.12797673,0.12420352,0.13467352,0.2572499,0.25768137,0.18891598,7.0,
7_160_0,0.12021033,0.10584322,0.09893904,0.11242857,0.22428691,0.2588559,0.18602748,7.0,
7_161_0,0.12310082,0.10881993,0.103351936,0.10920809,0.2594999,0.21776992,0.15748107,7.0,
7_162_0,0.12813759,0.110731445,0.096020006,0.100543335,0.20763935,0.21707198,0.14922512,7.0,
7_163_0,0.12477705,0.10838638,0.10059131,0.1050086,0.22392853,0.22119476,0.15265551,7.0,
7_164_0,0.12632945,0.11273785,0.10728672,0.116419114,0.2314999,0.25509435,0.18823723,7.0,
7_165_0,0.12738538,0.10751398,0.09245708,0.082566686,0.23454943,0.17454036,0.11143304,7.0,
7_166_0,0.12043088,0.10535085,0.10050206,0.10462095,0.2507989,0.2198445,0.14701161,7.0,
7_167_0,0.1297661,0.116709754,0.11576505,0.12229783,0.2926545,0.23506549,0.16440421,7.0,
7_168_0,0.12321273,0.10605666,0.09719723,0.09759738,0.2556316,0.20721741,0.13464275,7.0,
7_169_0,0.1031122,0.08182496,0.06451464,0.04807856,0.18906109,0.10321212,0.061176807,7.0,
7_170_0,0.118283845,0.09995072,0.085005626,0.081194356,0.15816253,0.13046244,0.09607527,7.0,
7_171_0,0.11113757,0.0886339,0.07018117,0.053328842,0.22394313,0.14481892,0.07454781,7.0,
7_172_0,0.10244169,0.07903691,0.057688285,0.03939358,0.1741138,0.075982094,0.035644464,7.0,
7_173_0,0.11653209,0.09836599,0.08277849,0.087385096,0.1626786,0.17930031,0.11965333,7.0,
7_174_0,0.115339816,0.09266072,0.07202653,0.058648434,0.19819312,0.13261493,0.07710671,7.0,
7_175_0,0.12029937,0.098669216,0.080620915,0.068292566,0.23504761,0.15477332,0.088954985,7.0,
7_176_0,0.12034356,0.10381988,0.09519645,0.08596821,0.3072816,0.17572401,0.100758396,7.0,
7_177_0,0.1168403,0.09628004,0.08155578,0.07286311,0.22354767,0.16470672,0.10022212,7.0,
7_178_0,0.19309086,0.18838044,0.18669721,0.19160149,0.23270369,0.23323643,0.21377717,7.0,
7_179_0,0.11485747,0.09544334,0.08181993,0.07091917,0.23193432,0.14301184,0.082787596,7.0,
7_180_0,0.10323404,0.08193223,0.06498532,0.05010205,0.2147255,0.11379237,0.062468458,7.0,
